label	video	trace	time_0	time_10	time_20	time_30	time_40	time_50	time_60	time_70	time_80	time_90	time_100	time_110	time_120	time_130	time_140	time_150	time_160	time_170	time_180	time_190	time_200	time_210	time_220	time_230	time_240	time_250	time_260	time_270	time_280	time_290	time_300	time_310	time_320	time_330	time_340	time_350	time_360	time_370	time_380	time_390	time_400	time_410	time_420	time_430	time_440	time_450	time_460	time_470	time_480	time_490	time_500	time_510	time_520	time_530	time_540	time_550	time_560	time_570	time_580	time_590	time_600
X31	002001	trace_145	106.312	106.236	106.792	106.826	107.444	107.75	107.674	107.896	107.243	107.312	107.562	107.715	108.028	107.41	107.597	107.451	107.681	107.917	107.507	107.319	106.993	107.083	107.153	108.347	107.715	107.639	107.576	108.25	107.972	108.028	107.819	107.201	107.917	107.285	108.097	107.493	107.424	108.958	108.236	108.236	109.222	108.41	108.306	108.236	108.715	109.153	108.535	107.875	109.354	108.451	108.896	108.312	109.396	107.736	108.701	108.826	107.681	108.535	108.09	108.847	106.91
X31	002001	trace_146	104.347	104.84	105.028	105.208	105.653	105.618	105.042	105.035	105.069	104.576	105.639	104.854	105.076	104.688	105.194	105.514	105.174	105.083	104.917	105.056	105.694	105.528	105.257	104.993	105.569	105.34	105.007	104.146	105.472	105.326	105.799	105.111	105.806	105.299	106.035	105.431	105.104	105.854	105.042	104.646	105.014	104.917	104.931	105.042	105.667	105.757	106.083	105.049	105.562	105.479	105.34	105.035	105.028	106.069	105.479	104.917	105.639	105.444	105.479	105.875	105.028
X31	002001	trace_147	118.285	116.146	115.521	114.625	111.806	111.493	111.333	113.66	110.639	111.09	112.167	114.021	114.465	119.104	114.139	114.576	111.688	113.771	112.965	116.278	114.431	114.653	112.792	115.062	113.208	113.868	113.549	114.014	113.292	113.528	112.993	115.104	112.66	111.847	113.944	111.861	112.0	112.347	112.514	111.826	113.403	111.861	112.438	114.201	114.743	115.076	115.201	114.5	112.764	113.826	115.167	116.646	114.514	116.493	116.528	118.576	117.208	115.924	119.694	116.021	116.396
X31	002001	trace_148	104.486	105.014	104.965	106.201	105.75	104.993	105.847	105.125	105.931	105.785	105.979	105.667	105.812	106.465	105.965	105.167	104.389	106.146	105.493	106.611	106.382	105.472	105.889	105.722	106.667	106.069	106.472	105.868	106.062	106.028	106.306	105.903	106.993	106.319	106.118	105.66	105.549	105.812	105.931	105.812	106.347	105.979	105.729	105.833	106.507	105.951	107.465	105.667	106.215	106.181	106.361	106.333	106.597	106.562	105.944	106.451	106.41	107.236	107.118	106.931	107.396
X31	002001	trace_149	107.694	108.417	109.243	108.521	110.222	109.132	108.062	108.917	109.611	109.528	108.493	109.451	110.326	111.951	114.292	111.667	112.465	111.333	113.507	115.194	114.472	115.59	116.91	118.903	117.368	116.847	115.924	114.451	113.882	110.819	111.854	111.764	112.535	110.611	113.611	113.396	112.771	111.757	111.09	109.819	111.882	111.493	111.09	111.271	110.611	110.257	110.188	110.299	111.326	110.035	110.694	110.396	109.097	110.576	110.826	110.972	110.861	111.028	111.257	111.0	111.472
X31	002001	trace_150	109.354	110.375	111.618	109.507	112.604	110.472	111.931	110.771	109.944	111.438	112.486	112.042	116.618	116.243	118.167	116.16	114.806	111.875	112.625	112.708	112.16	111.625	111.049	111.375	114.285	115.84	122.056	117.618	113.889	113.215	111.431	111.16	111.569	111.535	113.0	112.542	111.792	110.764	111.049	111.299	112.826	112.312	111.5	113.139	111.181	112.069	111.562	111.292	109.729	112.75	111.757	110.174	111.007	111.438	112.222	110.854	110.84	111.243	111.514	112.069	112.09
X31	002001	trace_151	105.292	105.674	105.743	106.028	106.639	106.938	105.306	106.396	106.292	106.639	106.264	106.84	106.493	107.083	107.222	106.993	106.701	107.618	106.347	107.035	107.465	106.965	106.667	107.035	107.201	108.333	108.59	108.903	107.194	109.16	107.965	108.882	107.694	108.229	107.938	109.194	108.694	107.458	107.646	109.243	107.812	108.583	108.819	108.576	108.708	109.535	108.375	108.889	110.389	108.986	110.035	111.028	111.118	112.931	112.104	112.285	112.549	112.993	112.556	113.174	111.938
X31	002002	trace_001	112.056	111.062	110.118	110.236	110.076	110.257	110.236	109.84	110.569	110.84	111.917	110.729	111.042	111.125	112.194	112.028	111.736	112.16	111.257	112.368	112.229	112.236	111.639	111.417	110.625	110.347	110.854	111.174	110.299	110.806	110.167	111.514	110.486	110.375	111.174	110.799	110.861	109.75	111.708	110.396	110.819	109.507	111.639	111.104	110.139	109.722	109.694	110.069	109.688	109.91	108.41	108.833	110.049	109.833	109.0	109.458	108.854	108.535	108.181	109.819	109.174
X31	002002	trace_002	110.549	108.667	108.285	108.979	107.868	108.618	108.188	108.333	107.562	108.715	109.556	109.347	109.139	109.271	109.653	109.076	108.271	107.938	109.41	108.688	108.819	109.292	108.986	108.479	109.264	108.062	109.146	109.236	109.694	109.521	109.347	108.896	109.542	108.951	108.806	109.299	110.181	109.639	109.972	107.569	108.646	109.868	107.931	109.444	109.868	109.243	108.743	109.326	108.382	108.417	109.403	108.75	109.854	109.806	110.438	109.375	109.347	109.118	107.778	109.083	108.785
X31	002002	trace_003	108.035	108.319	108.326	108.111	108.674	108.347	109.028	108.528	107.535	107.542	106.819	108.604	109.049	109.153	111.368	109.743	108.944	110.021	108.701	109.542	110.535	111.285	109.479	111.194	108.688	107.847	107.715	107.389	107.292	108.056	107.493	107.583	107.694	106.917	107.708	107.91	109.035	107.396	107.368	107.674	106.451	107.069	108.806	107.528	107.243	108.181	107.556	108.153	108.597	109.104	108.215	108.583	107.951	108.396	109.354	108.833	109.431	107.479	107.354	107.632	109.062
X31	002002	trace_004	108.382	109.694	110.132	110.104	110.618	112.431	112.271	110.215	110.785	110.972	113.208	113.181	111.924	111.056	111.069	110.931	111.021	110.208	110.5	111.306	112.681	111.042	112.694	116.639	115.493	112.736	112.632	113.431	113.347	111.493	110.09	112.062	111.729	114.604	112.896	116.528	113.625	116.375	115.597	117.319	117.444	112.507	115.431	114.66	115.493	118.59	116.104	115.778	114.75	117.396	115.465	112.188	111.931	112.979	111.694	113.222	113.049	111.521	110.958	111.938	111.764
X31	002002	trace_005	109.528	107.917	108.312	109.076	108.403	107.882	108.424	107.486	109.194	108.5	108.028	108.556	108.993	109.215	109.917	109.597	108.618	107.736	107.618	107.757	109.229	109.076	108.007	108.465	108.285	108.799	107.868	107.91	108.201	107.972	108.069	109.069	109.181	108.319	107.792	108.722	108.312	108.326	108.375	107.715	107.965	108.667	108.507	108.257	108.153	108.722	108.847	107.604	107.562	107.604	107.479	107.958	108.326	108.847	108.479	109.194	107.465	107.576	108.028	107.736	107.549
X31	002002	trace_006	108.042	108.681	109.292	109.0	108.917	108.66	108.993	107.799	109.25	109.889	109.986	109.479	109.243	109.0	109.674	109.833	109.271	108.611	109.014	108.354	107.403	107.361	108.444	107.965	107.868	109.069	108.59	108.285	108.125	107.84	109.174	107.743	108.562	107.778	108.799	109.194	109.097	107.042	108.549	108.993	108.444	109.097	107.701	108.34	109.083	109.59	109.868	110.028	109.396	109.583	110.507	109.354	109.847	108.778	108.826	110.271	108.771	108.604	110.16	109.785	109.556
X31	002002	trace_007	110.396	110.049	110.368	111.493	111.812	110.688	111.736	111.875	111.764	111.597	111.722	111.583	111.597	112.278	112.125	112.389	111.688	110.889	110.931	111.479	111.125	111.986	112.069	111.792	112.924	110.972	111.625	112.243	112.993	111.556	111.729	111.417	111.903	110.875	111.417	110.66	110.736	110.694	111.667	112.049	111.431	112.639	113.528	111.701	110.833	111.479	111.618	111.458	111.792	110.299	110.549	111.465	111.576	112.597	113.521	113.861	113.66	111.917	112.292	112.396	111.958
X31	002002	trace_008	109.069	109.597	109.007	108.889	108.104	109.299	109.354	108.986	108.722	109.757	109.333	108.875	108.819	108.611	108.146	107.757	107.535	109.25	107.917	108.368	108.083	108.208	108.215	108.972	109.222	108.91	109.708	108.562	108.236	108.771	108.653	109.958	109.111	108.243	108.424	108.264	109.417	110.389	110.701	110.278	109.542	109.264	108.611	108.819	108.667	109.688	110.465	109.896	109.146	109.84	109.819	109.722	109.438	109.861	109.951	109.431	110.465	109.743	110.34	108.674	109.5
